"","JPM","ETN","NVDA","NEE","V","AMZN","MSFT","PGR","XOM","WELL","PG","WMT"
"2017-07-31",72.9970245361328,65.8529968261719,4.0114164352417,29.5524501800537,93.8733215332031,49.3889999389648,66.1772918701172,36.4026107788086,54.4731330871582,54.0330581665039,72.4188842773438,23.1905612945557
"2017-08-01",73.9751129150391,62.4951362609863,4.06029081344604,29.6495456695557,95.1084899902344,49.8095016479492,66.0680770874023,36.5030097961426,54.5616149902344,53.245288848877,72.6421279907227,23.3384189605713
"2017-08-02",74.0387420654297,62.8684463500977,4.05782222747803,29.6839332580566,95.4950485229492,49.7944984436035,65.7767791748047,36.4721183776855,54.854248046875,53.3262748718262,72.5943298339844,23.3471202850342
"2017-08-03",73.5536804199219,62.4527015686035,4.10941171646118,29.8457641601562,94.8444747924805,49.3460006713867,65.6766662597656,36.7733459472656,54.7793884277344,53.7901268005371,72.4507904052734,23.4456882476807
"2017-08-04",74.47607421875,63.2332763671875,4.12743186950684,29.6859531402588,95.1273193359375,49.3790016174316,66.1591110229492,36.8505935668945,54.5888366699219,53.521858215332,72.2992630004883,23.3326225280762
"2017-08-07",74.7623519897461,62.7751121520996,4.25430822372437,29.7547245025635,95.6930389404297,49.6134986877441,65.9042434692383,36.8196907043457,54.554817199707,53.588924407959,72.9132614135742,23.5645561218262
"2017-08-08",74.4919891357422,61.9266738891602,4.20370435714722,29.807336807251,95.4950485229492,49.492000579834,66.2592391967773,36.7965202331543,54.4186935424805,53.6038436889648,73.0249099731445,23.6544322967529
"2017-08-09",74.372673034668,62.0539398193359,4.24838352203369,29.7850761413574,95.202751159668,49.1004981994629,65.9679489135742,37.1054878234863,54.5888366699219,53.0822448730469,73.296012878418,23.8090496063232
"2017-08-10",73.3071517944336,60.7897834777832,4.06646108627319,29.8821754455566,93.8072814941406,47.8460006713867,65.0030746459961,36.8505935668945,54.2658729553223,52.6053657531738,73.1525039672852,23.5318946838379
"2017-08-11",72.6948852539062,60.6455459594727,3.84973502159119,29.7729396820068,94.3730087280273,48.3995018005371,65.9952774047852,36.4798431396484,53.7436103820801,52.4563331604004,72.8335266113281,23.4560508728027
